Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo
0,0,1395.0,1295.0,891.0,1032.0,1130.0,1236.0,1,-0.14956737,0.060433295,0.04480135,28.177410601212824,113.03676391556344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.03676391556343,28.177410601212824]}"
1,1,2024.0,2116.0,1130.0,1352.0,1422.0,2141.0,1,-0.19905214,-0.028091237,0.20179623,28.40863695534519,112.71660434830322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.71660434830322,28.40863695534519]}"
2,2,1622.75,1192.3333333333333,795.2727272727273,927.0,923.3636363636364,1947.25,1,-0.27286988,-0.09089636,0.35667858,27.995322093121796,113.2396035067176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.23960350671761,27.995322093121796]}"
3,3,1602.5,1289.5,698.5,867.0,945.0,1802.0,1,-0.29783356,-0.058598913,0.3119767,28.18028521012201,112.6885769114387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.6885769114387,28.18028521012201]}"
4,4,1792.5,1539.5,728.0,912.0,929.5,1994.5,1,-0.3255685,-0.053340375,0.3642271,28.276225282465973,113.30994159346416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.30994159346417,28.276225282465973]}"
5,5,2487.5,1967.5,1368.0,1502.0,1515.0,2313.0,1,-0.24702343,0.03635038,0.20846395,28.091441828522587,112.98735657493684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.98735657493685,28.091441828522587]}"
6,6,1990.0,1653.5,799.5,889.0,922.5,1790.0,1,-0.38242444,0.052910052,0.31981567,28.394623236912924,113.38791536012576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.38791536012575,28.394623236912924]}"
7,7,1612.0,1267.0,469.0,581.0,600.0,1415.0,1,-0.47013223,0.06508094,0.4044665,28.333897123706446,112.74166734473016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.74166734473016,28.333897123706446]}"
8,8,2003.0,1515.0,527.0,624.0,614.0,1992.0,1,-0.5249334,0.0027534417,0.52877975,28.361565234457327,113.90579412142064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.90579412142064,28.361565234457327]}"
9,9,1970.0,1651.0,778.0,938.0,973.0,2106.0,1,-0.35488307,-0.033366047,0.3679766,28.379801034724952,112.7568488730318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.75684887303179,28.379801034724952]}"
10,10,1361.0,1151.0,820.0,946.0,991.0,1160.0,1,-0.1798873,0.079730265,0.07856811,28.373602659264527,112.66531054558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.66531054558,28.373602659264527]}"
11,11,1938.0,1450.0,596.0,838.0,744.0,1989.0,1,-0.39625362,-0.012987013,0.45554337,28.351414271746776,112.98600910201068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.98600910201067,28.351414271746776]}"
12,12,1636.0,1284.0,685.0,934.0,910.0,1841.0,1,-0.27315176,-0.058958873,0.3384224,28.23229766507253,112.9126167432981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.9126167432981,28.232297665072526]}"
13,13,2849.0,2476.0,1784.0,1378.0,1136.0,2930.0,1,-0.34800094,-0.014016266,0.44121987,27.947262225421404,113.67007619086768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.67007619086769,27.947262225421404]}"
14,14,1585.0,1324.0,600.0,701.0,828.0,1284.0,1,-0.38670167,0.104914606,0.2159091,28.187471732394965,113.8370730021855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.8370730021855,28.187471732394965]}"
15,15,2379.0,2306.5,1495.0,1775.0,1952.0,2186.5,1,-0.14540203,0.042164057,0.056663044,28.188819205321145,113.04466909006368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.04466909006368,28.188819205321142]}"
16,16,2696.0,2587.0,774.0,1054.0,1770.0,2338.0,1,-0.43786666,0.07111641,0.1382668,28.265714993641772,112.51969363802422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.51969363802422,28.265714993641772]}"
17,17,2170.5,1593.5,1072.0,1282.0,1444.0,2256.0,1,-0.25734976,-0.019315487,0.21945946,28.56233870045804,113.27885988463365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.27885988463363,28.56233870045804]}"
18,18,2819.0,2526.0,1320.0,1696.0,1870.0,2778.0,1,-0.24872647,0.0073253526,0.19535284,28.2553843678744,112.47648467285808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.47648467285808,28.2553843678744]}"
19,19,1583.0,1470.0,834.0,958.0,1003.0,1744.0,1,-0.24596615,-0.048391946,0.2697488,28.14920350129147,112.99472276026664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.99472276026663,28.14920350129147]}"
20,20,1518.0,1072.0,557.5,721.5,765.0,1774.0,1,-0.35565975,-0.07776428,0.39740056,28.020474921077145,112.96283256768038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.96283256768038,28.020474921077145]}"
21,21,644.0,468.0,624.0,715.0,693.0,1402.0,1,0.0522443,-0.370479,0.33842483,28.218912767339145,112.8855774532461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.8855774532461,28.218912767339145]}"
22,22,2004.2,1761.0,725.6666666666666,874.6666666666666,1046.8,1838.225,1,-0.39235348,0.043195378,0.2743217,27.998825522729863,113.35566584142585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.35566584142585,27.998825522729863]}"
23,23,1782.0,1270.0,655.0,862.0,819.0,2301.0,1,-0.34795764,-0.12711242,0.475,28.0885672196134,113.15650934293656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.15650934293656,28.088567219613402]}"
24,24,2193.0,1761.75,1233.5,1430.6666666666667,1620.0,1888.5,1,-0.21037623,0.07460492,0.07652843,28.13204567936479,113.11878010100354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.11878010100354,28.13204567936479]}"
25,25,1147.0,903.0,855.0,719.0,720.0,1294.0,1,-0.22936763,-0.06022122,0.28500497,28.223134849174507,112.92555248338942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.92555248338942,28.223134849174507]}"
26,26,2069.0,1783.0,1216.0,1592.0,1802.0,2229.0,1,-0.13029227,-0.037226617,0.10592905,28.228794235464463,112.89716572041124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.89716572041125,28.228794235464463]}"
27,27,2305.5,2198.0,1633.0,1084.0,1102.0,2271.0,1,-0.36037764,0.007538512,0.34657574,28.228434909350813,113.39321542030204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.39321542030204,28.228434909350813]}"
28,28,2875.0,2845.5,1263.0,1283.0,1439.0,1903.5,1,-0.3828764,0.20330648,0.13896784,28.067456810436596,113.0231993547732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.02319935477321,28.067456810436596]}"
29,29,1825.0,1512.0,1018.0,1248.0,1326.0,1905.0,1,-0.1877644,-0.021447722,0.17920148,27.962084427609376,112.64698491378395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.64698491378397,27.962084427609376]}"
30,30,2243.0,2094.0,1232.0,1482.0,1536.0,2232.0,1,-0.2042953,0.0024581007,0.18471338,28.160073116229317,113.64222841705998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.64222841705998,28.160073116229317]}"
31,31,1376.0,1182.0,576.0,654.0,776.0,1024.0,1,-0.35566503,0.14666666,0.13777778,28.218014452055023,113.0125094028922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.01250940289219,28.218014452055026]}"
32,32,1888.0,1569.0,863.0,1030.0,1032.0,2150.0,1,-0.294037,-0.064883605,0.35135135,28.292844115222184,113.0156535063866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.01565350638661,28.292844115222184]}"
33,33,2274.0,1867.0,808.0,962.0,1082.0,1698.0,1,-0.4054388,0.1450151,0.22158274,28.46999188925055,113.53649670811912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.53649670811912,28.46999188925055]}"
34,34,1190.6,759.0,576.75,786.2,718.125,1926.0,1,-0.20457305,-0.23596227,0.45681465,28.295539061074543,113.10314941505986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.10314941505986,28.295539061074543]}"
35,35,2012.0,1759.0,1092.0,1318.0,1511.0,2403.5,1,-0.20840842,-0.088664934,0.22799847,28.17803942191171,113.34811999303923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.34811999303925,28.17803942191171]}"
36,36,1913.0,1610.0,736.0,946.0,1002.0,1696.0,1,-0.33823016,0.06012746,0.25722757,27.983105005257773,112.7149873807918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.71498738079181,27.983105005257773]}"
37,37,2082.5,1915.5,1073.0,1233.0,1341.0,1682.5,1,-0.2562208,0.1062417,0.11294857,28.24029267110119,113.13989051018034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.13989051018034,28.24029267110119]}"
38,38,1450.0,1217.0,686.0,906.0,1108.0,1642.0,1,-0.23089983,-0.06209573,0.19418181,28.203551575980704,112.90039965543409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.90039965543407,28.203551575980704]}"
39,39,2269.5,2191.5,1502.0,1652.0,1854.0,2049.5,1,-0.15746525,0.050937716,0.050083257,28.2553843678744,112.39087522628148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.39087522628148,28.2553843678744]}"
40,40,1628.0,1581.0,1320.0,1536.0,1662.0,2018.0,1,-0.029077118,-0.10696654,0.09673913,28.23472311633965,112.919354107929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.919354107929,28.23472311633965]}"
41,41,1442.5,1161.5,721.0,729.5,748.5,1657.0,1,-0.3282689,-0.06920471,0.37767616,28.01292907269054,113.31497215905524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.31497215905523,28.01292907269054]}"
42,42,1285.0,1180.0,1466.0,1436.0,1444.0,1829.0,1,0.055494305,-0.17469493,0.11762909,28.29832383845531,112.97001908995334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.97001908995334,28.29832383845531]}"
43,43,2029.0,1731.0,838.0,1032.0,1116.0,1821.0,1,-0.32571056,0.054025974,0.24004085,28.253048748135686,112.78990687548738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.78990687548738,28.253048748135686]}"
44,44,1405.0,1093.0,404.0,524.0,474.0,1793.0,1,-0.45671332,-0.12132583,0.5818262,28.227536594066695,112.9900515207892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.99005152078921,28.227536594066695]}"
45,45,2190.0,1991.5,726.5,908.5,1045.0,1916.0,1,-0.4135872,0.06673161,0.2941574,28.15198827867224,113.59327023407546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.59327023407546,28.151988278672242]}"
46,46,1826.5,1358.0,632.0,857.0,813.0,2361.0,1,-0.3612819,-0.1276418,0.48771265,28.10141312817631,113.2890108473442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.28901084734419,28.10141312817631]}"
47,47,1729.0,1373.0,855.5,1018.0,1111.0,1830.5,1,-0.2588278,-0.02851524,0.2446031,28.16384604042262,113.59623467451306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.59623467451306,28.16384604042262]}"
48,48,1116.0,1025.0,832.0,954.0,963.0,875.0,1,-0.07826087,0.1210447,-0.047878128,28.24478424752179,112.9508849744016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.95088497440159,28.24478424752179]}"
49,49,2226.0,2019.5,1035.0,1158.0,1239.0,2383.0,1,-0.31560284,-0.03406379,0.3158476,28.195466738423622,112.47684399897172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.47684399897172,28.195466738423626]}"
50,50,2301.5,2056.5,986.5,1009.5,1543.0,2269.5,1,-0.39021444,0.0070006563,0.19055738,28.234992610924884,112.53406668257014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.53406668257014,28.234992610924884]}"
51,51,3229.0,3177.5,1563.0,1941.0,2210.0,2568.0,1,-0.2491296,0.1140245,0.07492675,28.193670107855382,113.21579815168845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.21579815168845,28.193670107855386]}"
52,52,1751.0,1595.0,1126.0,1248.0,1392.0,1541.0,1,-0.16772257,0.06379101,0.05080123,28.3223088565413,112.93228984802032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.93228984802032,28.3223088565413]}"
53,53,1379.5,1065.5,735.5,822.5,857.0,1205.5,1,-0.25295186,0.06731141,0.16896969,28.026403801952338,112.9883447217494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.98834472174939,28.026403801952334]}"
54,54,1348.0,1135.5,949.0,1086.0,1222.0,1541.0,1,-0.10764174,-0.066805124,0.11545422,28.05155662990768,112.99472276026664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.99472276026663,28.05155662990768]}"
55,55,1775.5,1410.0,516.0,679.5,698.5,1769.5,1,-0.44643584,0.0016925246,0.43395463,28.221697544719916,113.2537968882067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.2537968882067,28.221697544719916]}"
56,56,5477.0,5607.5,3048.0,1865.0,1349.0,3794.5,1,-0.49196404,0.1814701,0.47545445,28.274159157312496,113.35836078727822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.35836078727822,28.274159157312496]}"
57,57,1868.0,1575.0,1192.0,1334.0,1584.0,1691.0,1,-0.16677077,0.049733073,0.032671757,28.30003063749514,112.96103593711214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.96103593711214,28.30003063749514]}"
58,58,1893.0,1773.0,1070.0,1050.0,1198.0,1572.0,1,-0.2864424,0.09264069,0.13501805,28.342161624320344,112.81335290440288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.81335290440289,28.342161624320344]}"
59,59,1371.0,1179.0,772.0,924.0,1016.0,1423.0,1,-0.19477125,-0.01861131,0.16687167,28.244065595294497,112.88521812713246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.88521812713246,28.244065595294494]}"
60,60,1855.5,1512.5,678.0,875.5,883.0,2342.0,1,-0.3588429,-0.11590232,0.4524031,28.26921842324984,112.38305988330964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.38305988330964,28.26921842324984]}"
61,61,2064.714285714286,1811.5,1071.5,1262.7692307692307,1391.2,1780.1818181818182,1,-0.24100646,0.07400264,0.12265373,28.106713188352614,113.0629048903313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.0629048903313,28.106713188352618]}"
62,62,1667.0,1310.0,948.0,1068.0,1160.0,1805.0,1,-0.2190128,-0.039746545,0.21753794,28.309912105620455,112.95950880112916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.95950880112915,28.309912105620455]}"
63,63,1669.0,1339.0,703.0,804.0,824.0,1830.0,1,-0.3497776,-0.046013147,0.3790505,28.153964572297305,112.96400037754974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.96400037754974,28.153964572297305]}"
64,64,3166.5,3106.0,1382.0,1504.0,1596.0,2088.0,1,-0.3559576,0.20525265,0.1335505,28.077607773147147,112.9658868396464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.96588683964639,28.077607773147147]}"
65,65,2140.0,1916.0,658.0,841.0,960.0,1524.0,1,-0.4357598,0.16812228,0.22705314,28.337490384842923,113.7694298612913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.7694298612913,28.337490384842923]}"
66,66,3655.0,3665.0,2584.0,2128.0,1806.0,3100.0,1,-0.2640498,0.08216136,0.26375866,27.98768641320678,112.99499225485188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.99499225485187,27.98768641320678]}"
67,67,1784.0,1587.0,916.0,1016.0,1852.0,2245.0,1,-0.2742857,-0.11442045,0.09592385,28.204180396679583,112.84371596100614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.84371596100614,28.204180396679586]}"
68,68,2051.0,1542.0,569.0,647.0,649.0,1570.0,1,-0.52038544,0.13283624,0.41505182,28.262211564033706,112.60188948652116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.60188948652116,28.262211564033706]}"
69,69,1886.7569444444443,1585.75,865.8421052631579,988.1111111111112,1087.5018315018317,1337.4,1,-0.3125868,0.17038777,0.10305496,28.14821535447894,113.1065630131395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.1065630131395,28.14821535447894]}"
70,70,1963.5,1636.5,697.5,950.0,1026.5,2440.0,1,-0.3478634,-0.10820938,0.40776,28.09117233393735,113.0110720984376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.01107209843761,28.09117233393735]}"
71,71,2076.5,1743.0,1041.0,1247.0,1345.0,2185.0,1,-0.24958628,-0.025460519,0.23796034,28.003586593735697,111.97037384178512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.97037384178513,28.003586593735697]}"
72,72,1599.5,1342.5,979.5,1084.0,1149.0,1305.5,1,-0.19209987,0.10120482,0.06376044,28.10078430747743,112.78128304875985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.78128304875983,28.10078430747743]}"
73,73,2252.0,1685.5,770.5,958.5,1044.0,2185.0,1,-0.40289673,0.015100293,0.35336018,28.178398748025355,112.52966493767796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.52966493767795,28.178398748025355]}"
74,74,1392.0,1002.5,529.5,567.5,556.5,780.5,1,-0.42077062,0.28147295,0.16753927,28.255743693988048,113.07808641863292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.07808641863292,28.255743693988048]}"
75,75,2296.0,2070.0,846.0,1128.0,1274.0,2083.0,1,-0.3411215,0.048641242,0.24098898,28.339017520825927,113.85818341136232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.85818341136232,28.339017520825927]}"
76,76,2247.0,2072.0,1598.0,1858.0,1914.0,2290.0,1,-0.09476248,-0.009477628,0.08943863,28.161420589155497,113.65408617881036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.65408617881036,28.161420589155497]}"
77,77,1404.0,1177.0,880.0,1032.0,1096.0,1395.0,1,-0.15270936,0.003215434,0.12003212,28.002149289281107,112.99993298891452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.99993298891452,28.002149289281107]}"
78,78,2999.0,2013.0,724.0,1026.0,1248.0,2144.0,1,-0.49018633,0.16624539,0.26415095,28.270835390761256,112.8794689093141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.8794689093141,28.270835390761256]}"
79,79,1768.0,1512.0,684.0,849.0,858.0,1377.0,1,-0.35116544,0.12432432,0.23221476,28.28574742447764,112.58985206171396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.58985206171396,28.285747424477638]}"
80,80,2213.0,1931.5,863.5,999.5,1104.0,1757.0,1,-0.37774318,0.11486146,0.22824188,27.881236052038616,113.68121530039076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.68121530039076,27.881236052038616]}"
81,81,1739.0,1487.0,705.0,830.5,781.0,1785.0,1,-0.35357073,-0.013053348,0.39127046,28.229602719220168,113.19801150906288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.19801150906288,28.229602719220168]}"
82,82,1855.0,1967.5,958.5,1065.0,1400.0,1781.5,1,-0.27054796,0.020211741,0.11991199,28.263469205431473,113.40974442152984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.40974442152985,28.263469205431473]}"
83,83,1746.0,1145.0,583.0,714.0,714.0,2123.0,1,-0.41951218,-0.0974412,0.49665138,28.172020709508107,113.15606018529448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.15606018529449,28.172020709508107]}"
84,84,1431.1,1291.5,745.6,815.2222222222222,1037.5,1357.5,1,-0.27417162,0.026393171,0.1336117,28.21873310428232,113.10449688798604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.10449688798603,28.21873310428232]}"
85,85,2346.0,2205.5,1170.0,1521.0,1761.0,2157.0,1,-0.21334368,0.04197202,0.101071976,28.084075643192808,112.95932913807232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.95932913807232,28.084075643192808]}"
86,86,2357.5,1852.6666666666663,673.375,932.1833333333334,840.0,2470.5,1,-0.43326867,-0.023405137,0.4925238,28.182530998332307,113.10234093130414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.10234093130414,28.182530998332307]}"
87,87,1700.0,1203.0,474.0,683.0,652.0,2212.0,1,-0.42677298,-0.13087934,0.54469275,28.40827762923154,112.8013154795957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.8013154795957,28.40827762923154]}"
88,88,1298.0,901.0,626.0,747.0,619.0,1656.0,1,-0.26943764,-0.121191606,0.45582417,27.925253500960476,113.67825085995317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.67825085995317,27.925253500960476]}"
89,89,1654.5,1304.0,978.5,1245.0,1341.0,2171.5,1,-0.14123125,-0.13512807,0.23644128,28.106623356824205,113.03613509486452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.03613509486453,28.106623356824205]}"
90,90,1051.0,944.5,822.5,986.0,1110.0,1593.0,1,-0.03190967,-0.20499243,0.17869034,28.251431780624273,113.04062667128514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.04062667128514,28.251431780624273]}"
91,91,1494.5,1260.0,613.5,704.5,743.0,1685.5,1,-0.3592542,-0.060062893,0.38809964,28.280986353471807,113.07961355461592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.07961355461592,28.280986353471807]}"
92,92,2237.5,2045.5,971.0,1102.0,1222.0,2299.0,1,-0.34002095,-0.013556707,0.305879,28.59315091470334,113.23421361501288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.23421361501289,28.59315091470334]}"
93,93,1061.0,878.0,508.0,531.0,531.0,1062.0,1,-0.33291456,-0.00047103156,0.33333334,28.230680697561112,112.91737781430392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.91737781430393,28.230680697561112]}"
94,94,1756.0,1481.0,774.0,939.0,968.0,1584.0,1,-0.303154,0.051497005,0.2413793,28.231219686731585,113.07404399985438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.07404399985438,28.231219686731585]}"
95,95,2569.0,2326.0,1187.0,1340.0,1797.0,2436.0,1,-0.31440267,0.026573427,0.15095676,28.21729579982773,112.29987588800016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.29987588800017,28.21729579982773]}"
96,96,1364.0,1096.0,514.0,589.0,616.0,1191.0,1,-0.3968254,0.06771037,0.31820697,28.232477328129352,112.87542649053556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.87542649053556,28.232477328129352]}"
97,97,2464.25,2215.3,1055.2,1312.470588235294,1369.8181818181818,2409.875,1,-0.30496812,0.011155848,0.27516964,28.142376305132164,113.12704460161744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.12704460161743,28.142376305132164]}"
98,98,1683.0,1423.0,650.0,882.0,960.0,1609.0,1,-0.3122807,0.022478737,0.2526275,28.33919718388275,112.95034598523112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.95034598523112,28.33919718388275]}"
99,99,2024.0,1426.5,776.0,1096.0,1068.0,2829.0,1,-0.2974359,-0.16587678,0.45188606,28.067456810436596,113.1629772129822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.16297721298221,28.067456810436596]}"
100,100,2433.0,1947.0,884.0,1156.0,1518.0,2404.0,1,-0.35580942,0.005995452,0.22590515,27.96882179224027,113.66441680457773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.66441680457773,27.96882179224027]}"
101,101,1917.0,1685.0,1006.0,1222.0,1300.0,2037.0,1,-0.2214081,-0.030349014,0.22085705,28.296078050245015,112.86877895743308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.86877895743307,28.296078050245015]}"
102,102,2047.0,1671.0,694.0,848.0,857.0,1305.0,1,-0.41416234,0.22136039,0.20721555,28.14561024015499,111.90982739163547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.90982739163549,28.145610240154994]}"
103,103,1022.0,809.0,912.0,1086.0,1018.0,1628.0,1,0.030360531,-0.22867924,0.23053665,28.282872815568457,112.60054201359496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.60054201359497,28.282872815568457]}"
104,104,1774.0,1256.5,572.5,719.5,786.0,1812.5,1,-0.42289954,-0.0107347,0.3950356,28.13258466853526,112.62129309665816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.62129309665815,28.13258466853526]}"
105,105,1538.0,1287.0,463.5,520.0,541.0,2000.0,1,-0.494655,-0.13058224,0.5741834,28.082368844152978,112.64339165264748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.64339165264748,28.082368844152978]}"
106,106,2096.0,1812.0,1366.0,1576.0,1698.0,1932.0,1,-0.1416122,0.040714994,0.06446281,28.17687161204235,113.63064014989484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.63064014989483,28.17687161204235]}"
107,107,1907.0,1536.0,1056.0,1232.0,1286.0,1892.0,1,-0.21503663,0.0039484072,0.19068597,28.252509758965218,112.8608737829328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.86087378293281,28.252509758965218]}"
108,108,1615.5,1101.0,347.0,635.0,508.0,2096.5,1,-0.43568096,-0.12957974,0.60990596,28.413308194822612,113.88082095652211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.88082095652213,28.413308194822612]}"
109,109,2455.0,2785.0,946.0,1028.0,1128.0,1724.0,1,-0.40970427,0.17492223,0.20897616,28.27290151591473,112.63171355395392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.63171355395393,28.27290151591473]}"
110,110,2233.0,2130.0,1306.0,1444.0,1670.0,2167.0,1,-0.2145771,0.015,0.12952828,27.92462468026159,113.69558834493668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.69558834493668,27.92462468026159]}"
111,111,2195.0,2072.0,1394.0,1582.0,1750.0,1929.0,1,-0.16229811,0.06450049,0.048654526,28.223404343759743,112.68345651431922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.68345651431922,28.223404343759743]}"
112,112,1486.0,1325.5,758.0,876.0,888.0,1104.5,1,-0.25825572,0.14726886,0.108657464,28.098808013852366,113.0200552512788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.0200552512788,28.098808013852366]}"
113,113,1515.0,1396.0,1118.0,1216.0,1208.0,1322.0,1,-0.109483704,0.06802961,0.04505929,28.34162263514987,112.91010146050256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.91010146050257,28.34162263514987]}"
114,114,2374.0,2287.0,924.0,1104.0,1064.0,1977.0,1,-0.3651524,0.09124339,0.30023018,28.136447424256975,113.01601283250028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.01601283250027,28.136447424256975]}"
115,115,2240.0,1963.5,963.0,1190.0,1671.0,2374.0,1,-0.30612245,-0.029042047,0.1737948,28.27847107067627,113.39626969226804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.39626969226805,28.27847107067627]}"
116,116,2421.0,2152.0,828.0,1058.0,1296.0,2072.0,1,-0.39177924,0.077676386,0.2304038,27.937740083409736,113.71669875411348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.71669875411348,27.937740083409736]}"
117,117,1333.5,1023.0,415.5,480.5,467.5,1730.0,1,-0.47023153,-0.12942712,0.5745165,28.31287654605805,113.40660031803544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.40660031803543,28.31287654605805]}"
